start_station_name,date,hour,trip_count,PRCP,SNOW,TAVG,extreme_weather,event_Basketball,event_Comedy,event_Concert,event_Fair,event_Hockey,day_of_week,is_weekend,week_of_year,month
Central Square at Mass Ave / Essex St,2024-01-08,6,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,7,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,8,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,9,4.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,10,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,11,2.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,12,1.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,13,5.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,14,3.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,15,7.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,16,10.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,17,8.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,18,16.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,19,21.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,20,7.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,21,6.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,22,2.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-08,23,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,1,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,2,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,3,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,4,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,5,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,6,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,7,1.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,8,5.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,9,4.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,10,1.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,11,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,12,6.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,13,9.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,14,5.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,15,13.0,0.6500000000000001,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,16,9.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,17,13.0,0.6500000000000001,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,18,12.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,19,2.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,20,4.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,21,2.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,22,2.0,0.65,0.0,32.0,1.0,0.0,0.0,1.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-09,23,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,0,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,1,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,2,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,3,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,4,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,5,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,6,0.0,0.65,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,7,5.0,1.8199999999999998,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,8,8.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,9,11.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,10,4.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,11,3.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,12,13.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,13,6.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,14,4.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,15,14.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,16,17.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,17,16.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,18,16.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,19,12.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,20,8.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,21,4.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,22,3.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-10,23,4.0,1.82,0.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,Wednesday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,0,0.0,1.82,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,1,0.0,1.82,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,2,0.0,1.82,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,3,0.0,1.82,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,4,0.0,1.82,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,5,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,6,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,7,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,8,8.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,9,9.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,10,7.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,11,12.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,12,8.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,13,8.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,14,7.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,15,6.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,16,6.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,17,16.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,18,15.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,19,6.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,20,13.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,21,20.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,22,7.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-11,23,2.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Thursday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,1,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,2,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,3,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,4,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,5,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,6,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,7,1.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,8,6.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,9,5.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,10,3.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,11,4.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,12,3.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,13,8.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,14,13.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,15,6.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,16,19.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,17,8.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,18,21.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,19,19.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,20,4.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,21,10.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,22,4.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-12,23,2.0,0.0,0.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,Friday,False,2,January
Central Square at Mass Ave / Essex St,2024-01-13,0,6.0,1.4400000000000002,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,1,0.0,1.4400000000000002,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,2,1.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,3,0.0,1.44,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,4,0.0,1.44,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,5,0.0,1.44,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,6,0.0,1.44,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,7,2.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,8,2.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,9,0.0,1.44,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,10,1.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,11,5.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,12,5.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,13,9.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,14,8.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,15,23.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,16,6.0,1.4400000000000002,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,17,8.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,18,12.0,1.4400000000000002,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,19,14.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,20,8.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,21,12.0,1.4400000000000002,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,22,1.0,1.44,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-13,23,6.0,1.4400000000000002,0.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,Saturday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,0,3.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,1,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,2,1.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,3,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,4,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,5,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,6,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,7,2.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,8,5.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,9,1.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,10,9.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,11,11.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,12,18.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,13,3.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,14,16.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,15,12.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,16,9.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,17,8.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,18,9.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,19,7.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,20,2.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,21,2.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,22,5.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-14,23,2.0,0.0,0.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,Sunday,True,2,January
Central Square at Mass Ave / Essex St,2024-01-15,0,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,1,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,2,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,3,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,4,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,5,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,6,1.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,7,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,8,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,9,4.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,10,6.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,11,5.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,12,9.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,13,16.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,14,17.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,15,14.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,16,8.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
Central Square at Mass Ave / Essex St,2024-01-15,17,8.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,Monday,False,3,January
